Pos { x: 91, y: 69 }, Pos { x: 91, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 1
Pos { x: 59, y: 71 }, Pos { x: 60, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 245
Pos { x: 60, y: 71 }, Pos { x: 61, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 246
Pos { x: 61, y: 71 }, Pos { x: 62, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 247
Pos { x: 62, y: 71 }, Pos { x: 63, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 248
Pos { x: 63, y: 71 }, Pos { x: 64, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 249
Pos { x: 64, y: 71 }, Pos { x: 65, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 250
Pos { x: 65, y: 71 }, Pos { x: 66, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 251
Pos { x: 66, y: 71 }, Pos { x: 67, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 252
Pos { x: 67, y: 71 }, Pos { x: 68, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 253
Pos { x: 68, y: 71 }, Pos { x: 69, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 254
Pos { x: 69, y: 71 }, Pos { x: 70, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 255
Pos { x: 70, y: 71 }, Pos { x: 71, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 256
Pos { x: 71, y: 71 }, Pos { x: 72, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 257
Pos { x: 72, y: 71 }, Pos { x: 73, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 258
Pos { x: 73, y: 71 }, Pos { x: 74, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 259
Pos { x: 74, y: 71 }, Pos { x: 75, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 260
Pos { x: 75, y: 71 }, Pos { x: 76, y: 71 }, Right(Dir { dx: 1, dy: 0 }), 261
Pos { x: 75, y: 71 }, Pos { x: 75, y: 72 }, Down(Dir { dx: 0, dy: 1 }), 261
Pos { x: 75, y: 72 }, Pos { x: 75, y: 73 }, Down(Dir { dx: 0, dy: 1 }), 262
Pos { x: 75, y: 73 }, Pos { x: 75, y: 74 }, Down(Dir { dx: 0, dy: 1 }), 263
Pos { x: 75, y: 74 }, Pos { x: 75, y: 75 }, Down(Dir { dx: 0, dy: 1 }), 264
Pos { x: 75, y: 75 }, Pos { x: 75, y: 76 }, Down(Dir { dx: 0, dy: 1 }), 265
Pos { x: 75, y: 76 }, Pos { x: 75, y: 77 }, Down(Dir { dx: 0, dy: 1 }), 266
Pos { x: 75, y: 77 }, Pos { x: 75, y: 78 }, Down(Dir { dx: 0, dy: 1 }), 267
Pos { x: 75, y: 78 }, Pos { x: 75, y: 79 }, Down(Dir { dx: 0, dy: 1 }), 268
Pos { x: 75, y: 79 }, Pos { x: 75, y: 80 }, Down(Dir { dx: 0, dy: 1 }), 269
Pos { x: 75, y: 79 }, Pos { x: 74, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 269
Pos { x: 74, y: 79 }, Pos { x: 73, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 270
Pos { x: 73, y: 79 }, Pos { x: 72, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 271
Pos { x: 72, y: 79 }, Pos { x: 71, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 272
Pos { x: 71, y: 79 }, Pos { x: 70, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 273
Pos { x: 70, y: 79 }, Pos { x: 69, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 274
Pos { x: 69, y: 79 }, Pos { x: 68, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 275
Pos { x: 68, y: 79 }, Pos { x: 67, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 276
Pos { x: 67, y: 79 }, Pos { x: 66, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 277
Pos { x: 66, y: 79 }, Pos { x: 65, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 278
Pos { x: 65, y: 79 }, Pos { x: 64, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 279
Pos { x: 64, y: 79 }, Pos { x: 63, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 280
Pos { x: 63, y: 79 }, Pos { x: 62, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 281
Pos { x: 62, y: 79 }, Pos { x: 61, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 282
Pos { x: 61, y: 79 }, Pos { x: 60, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 283
Pos { x: 60, y: 79 }, Pos { x: 59, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 284
Pos { x: 59, y: 79 }, Pos { x: 58, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 285
Pos { x: 58, y: 79 }, Pos { x: 57, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 286
Pos { x: 57, y: 79 }, Pos { x: 56, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 287
Pos { x: 56, y: 79 }, Pos { x: 55, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 288
Pos { x: 55, y: 79 }, Pos { x: 54, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 289
Pos { x: 54, y: 79 }, Pos { x: 53, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 290
Pos { x: 53, y: 79 }, Pos { x: 52, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 291
Pos { x: 52, y: 79 }, Pos { x: 51, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 292
Pos { x: 51, y: 79 }, Pos { x: 50, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 293
Pos { x: 50, y: 79 }, Pos { x: 49, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 294
Pos { x: 49, y: 79 }, Pos { x: 48, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 295
Pos { x: 48, y: 79 }, Pos { x: 47, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 296
Pos { x: 47, y: 79 }, Pos { x: 46, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 297
Pos { x: 46, y: 79 }, Pos { x: 45, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 298
Pos { x: 45, y: 79 }, Pos { x: 44, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 299
Pos { x: 44, y: 79 }, Pos { x: 43, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 300
Pos { x: 43, y: 79 }, Pos { x: 42, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 301
Pos { x: 42, y: 79 }, Pos { x: 41, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 302
Pos { x: 41, y: 79 }, Pos { x: 40, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 303
Pos { x: 40, y: 79 }, Pos { x: 39, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 304
Pos { x: 39, y: 79 }, Pos { x: 38, y: 79 }, Left(Dir { dx: -1, dy: 0 }), 305
Pos { x: 39, y: 79 }, Pos { x: 39, y: 78 }, Up(Dir { dx: 0, dy: -1 }), 305
Pos { x: 39, y: 78 }, Pos { x: 39, y: 77 }, Up(Dir { dx: 0, dy: -1 }), 306
Pos { x: 39, y: 77 }, Pos { x: 39, y: 76 }, Up(Dir { dx: 0, dy: -1 }), 307
Pos { x: 39, y: 76 }, Pos { x: 39, y: 75 }, Up(Dir { dx: 0, dy: -1 }), 308
Pos { x: 39, y: 75 }, Pos { x: 39, y: 74 }, Up(Dir { dx: 0, dy: -1 }), 309
Pos { x: 39, y: 74 }, Pos { x: 39, y: 73 }, Up(Dir { dx: 0, dy: -1 }), 310
Pos { x: 39, y: 73 }, Pos { x: 39, y: 72 }, Up(Dir { dx: 0, dy: -1 }), 311
Pos { x: 39, y: 72 }, Pos { x: 39, y: 71 }, Up(Dir { dx: 0, dy: -1 }), 312
Pos { x: 39, y: 71 }, Pos { x: 39, y: 70 }, Up(Dir { dx: 0, dy: -1 }), 313
Pos { x: 39, y: 70 }, Pos { x: 39, y: 69 }, Up(Dir { dx: 0, dy: -1 }), 314
Pos { x: 39, y: 69 }, Pos { x: 39, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 315
Pos { x: 39, y: 68 }, Pos { x: 39, y: 67 }, Up(Dir { dx: 0, dy: -1 }), 316
Pos { x: 39, y: 67 }, Pos { x: 39, y: 66 }, Up(Dir { dx: 0, dy: -1 }), 317
Pos { x: 39, y: 66 }, Pos { x: 39, y: 65 }, Up(Dir { dx: 0, dy: -1 }), 318
Pos { x: 39, y: 65 }, Pos { x: 39, y: 64 }, Up(Dir { dx: 0, dy: -1 }), 319
Pos { x: 39, y: 64 }, Pos { x: 39, y: 63 }, Up(Dir { dx: 0, dy: -1 }), 320
Pos { x: 39, y: 63 }, Pos { x: 39, y: 62 }, Up(Dir { dx: 0, dy: -1 }), 321
Pos { x: 39, y: 62 }, Pos { x: 39, y: 61 }, Up(Dir { dx: 0, dy: -1 }), 322
Pos { x: 39, y: 61 }, Pos { x: 39, y: 60 }, Up(Dir { dx: 0, dy: -1 }), 323
Pos { x: 39, y: 60 }, Pos { x: 39, y: 59 }, Up(Dir { dx: 0, dy: -1 }), 324
Pos { x: 39, y: 59 }, Pos { x: 39, y: 58 }, Up(Dir { dx: 0, dy: -1 }), 325
Pos { x: 39, y: 58 }, Pos { x: 39, y: 57 }, Up(Dir { dx: 0, dy: -1 }), 326
Pos { x: 39, y: 57 }, Pos { x: 39, y: 56 }, Up(Dir { dx: 0, dy: -1 }), 327
Pos { x: 39, y: 56 }, Pos { x: 39, y: 55 }, Up(Dir { dx: 0, dy: -1 }), 328
Pos { x: 39, y: 55 }, Pos { x: 39, y: 54 }, Up(Dir { dx: 0, dy: -1 }), 329
Pos { x: 39, y: 54 }, Pos { x: 39, y: 53 }, Up(Dir { dx: 0, dy: -1 }), 330
Pos { x: 39, y: 53 }, Pos { x: 39, y: 52 }, Up(Dir { dx: 0, dy: -1 }), 331
Pos { x: 39, y: 52 }, Pos { x: 39, y: 51 }, Up(Dir { dx: 0, dy: -1 }), 332
Pos { x: 39, y: 51 }, Pos { x: 39, y: 50 }, Up(Dir { dx: 0, dy: -1 }), 333
Pos { x: 39, y: 50 }, Pos { x: 39, y: 49 }, Up(Dir { dx: 0, dy: -1 }), 334
Pos { x: 39, y: 49 }, Pos { x: 39, y: 48 }, Up(Dir { dx: 0, dy: -1 }), 335
Pos { x: 39, y: 48 }, Pos { x: 39, y: 47 }, Up(Dir { dx: 0, dy: -1 }), 336
Pos { x: 39, y: 47 }, Pos { x: 39, y: 46 }, Up(Dir { dx: 0, dy: -1 }), 337
Pos { x: 39, y: 46 }, Pos { x: 39, y: 45 }, Up(Dir { dx: 0, dy: -1 }), 338
Pos { x: 39, y: 45 }, Pos { x: 39, y: 44 }, Up(Dir { dx: 0, dy: -1 }), 339
Pos { x: 39, y: 44 }, Pos { x: 39, y: 43 }, Up(Dir { dx: 0, dy: -1 }), 340
Pos { x: 39, y: 43 }, Pos { x: 39, y: 42 }, Up(Dir { dx: 0, dy: -1 }), 341
Pos { x: 39, y: 42 }, Pos { x: 39, y: 41 }, Up(Dir { dx: 0, dy: -1 }), 342
Pos { x: 39, y: 42 }, Pos { x: 40, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 342
Pos { x: 40, y: 42 }, Pos { x: 41, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 343
Pos { x: 41, y: 42 }, Pos { x: 42, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 344
Pos { x: 42, y: 42 }, Pos { x: 43, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 345
Pos { x: 43, y: 42 }, Pos { x: 44, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 346
Pos { x: 44, y: 42 }, Pos { x: 45, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 347
Pos { x: 45, y: 42 }, Pos { x: 46, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 348
Pos { x: 46, y: 42 }, Pos { x: 47, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 349
Pos { x: 47, y: 42 }, Pos { x: 48, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 350
Pos { x: 48, y: 42 }, Pos { x: 49, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 351
Pos { x: 49, y: 42 }, Pos { x: 50, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 352
Pos { x: 50, y: 42 }, Pos { x: 51, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 353
Pos { x: 51, y: 42 }, Pos { x: 52, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 354
Pos { x: 52, y: 42 }, Pos { x: 53, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 355
Pos { x: 53, y: 42 }, Pos { x: 54, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 356
Pos { x: 54, y: 42 }, Pos { x: 55, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 357
Pos { x: 55, y: 42 }, Pos { x: 56, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 358
Pos { x: 56, y: 42 }, Pos { x: 57, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 359
Pos { x: 57, y: 42 }, Pos { x: 58, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 360
Pos { x: 58, y: 42 }, Pos { x: 59, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 361
Pos { x: 59, y: 42 }, Pos { x: 60, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 362
Pos { x: 60, y: 42 }, Pos { x: 61, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 363
Pos { x: 61, y: 42 }, Pos { x: 62, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 364
Pos { x: 62, y: 42 }, Pos { x: 63, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 365
Pos { x: 63, y: 42 }, Pos { x: 64, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 366
Pos { x: 64, y: 42 }, Pos { x: 65, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 367
Pos { x: 65, y: 42 }, Pos { x: 66, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 368
Pos { x: 66, y: 42 }, Pos { x: 67, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 369
Pos { x: 67, y: 42 }, Pos { x: 68, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 370
Pos { x: 68, y: 42 }, Pos { x: 69, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 371
Pos { x: 69, y: 42 }, Pos { x: 70, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 372
Pos { x: 70, y: 42 }, Pos { x: 71, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 373
Pos { x: 71, y: 42 }, Pos { x: 72, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 374
Pos { x: 72, y: 42 }, Pos { x: 73, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 375
Pos { x: 73, y: 42 }, Pos { x: 74, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 376
Pos { x: 74, y: 42 }, Pos { x: 75, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 377
Pos { x: 75, y: 42 }, Pos { x: 76, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 378
Pos { x: 76, y: 42 }, Pos { x: 77, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 379
Pos { x: 77, y: 42 }, Pos { x: 78, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 380
Pos { x: 78, y: 42 }, Pos { x: 79, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 381
Pos { x: 79, y: 42 }, Pos { x: 80, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 382
Pos { x: 80, y: 42 }, Pos { x: 81, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 383
Pos { x: 81, y: 42 }, Pos { x: 82, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 384
Pos { x: 82, y: 42 }, Pos { x: 83, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 385
Pos { x: 83, y: 42 }, Pos { x: 84, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 386
Pos { x: 84, y: 42 }, Pos { x: 85, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 387
Pos { x: 85, y: 42 }, Pos { x: 86, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 388
Pos { x: 86, y: 42 }, Pos { x: 87, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 389
Pos { x: 87, y: 42 }, Pos { x: 88, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 390
Pos { x: 88, y: 42 }, Pos { x: 89, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 391
Pos { x: 89, y: 42 }, Pos { x: 90, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 392
Pos { x: 90, y: 42 }, Pos { x: 91, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 393
Pos { x: 91, y: 42 }, Pos { x: 92, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 394
Pos { x: 92, y: 42 }, Pos { x: 93, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 395
Pos { x: 93, y: 42 }, Pos { x: 94, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 396
Pos { x: 94, y: 42 }, Pos { x: 95, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 397
Pos { x: 95, y: 42 }, Pos { x: 96, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 398
Pos { x: 96, y: 42 }, Pos { x: 97, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 399
Pos { x: 97, y: 42 }, Pos { x: 98, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 400
Pos { x: 98, y: 42 }, Pos { x: 99, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 401
Pos { x: 99, y: 42 }, Pos { x: 100, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 402
Pos { x: 100, y: 42 }, Pos { x: 101, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 403
Pos { x: 101, y: 42 }, Pos { x: 102, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 404
Pos { x: 102, y: 42 }, Pos { x: 103, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 405
Pos { x: 103, y: 42 }, Pos { x: 104, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 406
Pos { x: 104, y: 42 }, Pos { x: 105, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 407
Pos { x: 105, y: 42 }, Pos { x: 106, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 408
Pos { x: 106, y: 42 }, Pos { x: 107, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 409
Pos { x: 107, y: 42 }, Pos { x: 108, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 410
Pos { x: 108, y: 42 }, Pos { x: 109, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 411
Pos { x: 109, y: 42 }, Pos { x: 110, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 412
Pos { x: 110, y: 42 }, Pos { x: 111, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 413
Pos { x: 111, y: 42 }, Pos { x: 112, y: 42 }, Right(Dir { dx: 1, dy: 0 }), 414
Pos { x: 111, y: 42 }, Pos { x: 111, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 414
Pos { x: 111, y: 43 }, Pos { x: 111, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 415
Pos { x: 111, y: 44 }, Pos { x: 111, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 416
Pos { x: 111, y: 45 }, Pos { x: 111, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 417
Pos { x: 111, y: 46 }, Pos { x: 111, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 418
Pos { x: 111, y: 47 }, Pos { x: 111, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 419
Pos { x: 111, y: 48 }, Pos { x: 111, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 420
Pos { x: 111, y: 49 }, Pos { x: 111, y: 50 }, Down(Dir { dx: 0, dy: 1 }), 421
Pos { x: 111, y: 50 }, Pos { x: 111, y: 51 }, Down(Dir { dx: 0, dy: 1 }), 422
Pos { x: 111, y: 51 }, Pos { x: 111, y: 52 }, Down(Dir { dx: 0, dy: 1 }), 423
Pos { x: 111, y: 52 }, Pos { x: 111, y: 53 }, Down(Dir { dx: 0, dy: 1 }), 424
Pos { x: 111, y: 53 }, Pos { x: 111, y: 54 }, Down(Dir { dx: 0, dy: 1 }), 425
Pos { x: 111, y: 54 }, Pos { x: 111, y: 55 }, Down(Dir { dx: 0, dy: 1 }), 426
Pos { x: 111, y: 55 }, Pos { x: 111, y: 56 }, Down(Dir { dx: 0, dy: 1 }), 427
Pos { x: 111, y: 56 }, Pos { x: 111, y: 57 }, Down(Dir { dx: 0, dy: 1 }), 428
Pos { x: 111, y: 57 }, Pos { x: 111, y: 58 }, Down(Dir { dx: 0, dy: 1 }), 429
Pos { x: 111, y: 58 }, Pos { x: 111, y: 59 }, Down(Dir { dx: 0, dy: 1 }), 430
Pos { x: 111, y: 59 }, Pos { x: 111, y: 60 }, Down(Dir { dx: 0, dy: 1 }), 431
Pos { x: 111, y: 60 }, Pos { x: 111, y: 61 }, Down(Dir { dx: 0, dy: 1 }), 432
Pos { x: 111, y: 61 }, Pos { x: 111, y: 62 }, Down(Dir { dx: 0, dy: 1 }), 433
Pos { x: 111, y: 62 }, Pos { x: 111, y: 63 }, Down(Dir { dx: 0, dy: 1 }), 434
Pos { x: 111, y: 63 }, Pos { x: 111, y: 64 }, Down(Dir { dx: 0, dy: 1 }), 435
Pos { x: 111, y: 64 }, Pos { x: 111, y: 65 }, Down(Dir { dx: 0, dy: 1 }), 436
Pos { x: 111, y: 65 }, Pos { x: 111, y: 66 }, Down(Dir { dx: 0, dy: 1 }), 437
Pos { x: 111, y: 66 }, Pos { x: 111, y: 67 }, Down(Dir { dx: 0, dy: 1 }), 438
Pos { x: 111, y: 67 }, Pos { x: 111, y: 68 }, Down(Dir { dx: 0, dy: 1 }), 439
Pos { x: 111, y: 68 }, Pos { x: 111, y: 69 }, Down(Dir { dx: 0, dy: 1 }), 440
Pos { x: 111, y: 69 }, Pos { x: 111, y: 70 }, Down(Dir { dx: 0, dy: 1 }), 441
Pos { x: 111, y: 69 }, Pos { x: 110, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 441
Pos { x: 110, y: 69 }, Pos { x: 109, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 442
Pos { x: 109, y: 69 }, Pos { x: 108, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 443
Pos { x: 108, y: 69 }, Pos { x: 107, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 444
Pos { x: 107, y: 69 }, Pos { x: 106, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 445
Pos { x: 106, y: 69 }, Pos { x: 105, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 446
Pos { x: 105, y: 69 }, Pos { x: 104, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 447
Pos { x: 104, y: 69 }, Pos { x: 103, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 448
Pos { x: 103, y: 69 }, Pos { x: 102, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 449
Pos { x: 102, y: 69 }, Pos { x: 101, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 450
Pos { x: 101, y: 69 }, Pos { x: 100, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 451
Pos { x: 100, y: 69 }, Pos { x: 99, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 452
Pos { x: 99, y: 69 }, Pos { x: 98, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 453
Pos { x: 98, y: 69 }, Pos { x: 97, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 454
Pos { x: 97, y: 69 }, Pos { x: 96, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 455
Pos { x: 96, y: 69 }, Pos { x: 95, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 456
Pos { x: 95, y: 69 }, Pos { x: 94, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 457
Pos { x: 94, y: 69 }, Pos { x: 93, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 458
Pos { x: 93, y: 69 }, Pos { x: 92, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 459
Pos { x: 92, y: 69 }, Pos { x: 91, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 460
Pos { x: 91, y: 69 }, Pos { x: 90, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 461
Pos { x: 90, y: 69 }, Pos { x: 89, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 462
Pos { x: 89, y: 69 }, Pos { x: 88, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 463
Pos { x: 88, y: 69 }, Pos { x: 87, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 464
Pos { x: 87, y: 69 }, Pos { x: 86, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 465
Pos { x: 86, y: 69 }, Pos { x: 85, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 466
Pos { x: 85, y: 69 }, Pos { x: 84, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 467
Pos { x: 84, y: 69 }, Pos { x: 83, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 468
Pos { x: 83, y: 69 }, Pos { x: 82, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 469
Pos { x: 82, y: 69 }, Pos { x: 81, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 470
Pos { x: 81, y: 69 }, Pos { x: 80, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 471
Pos { x: 80, y: 69 }, Pos { x: 79, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 472
Pos { x: 79, y: 69 }, Pos { x: 78, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 473
Pos { x: 78, y: 69 }, Pos { x: 77, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 474
Pos { x: 77, y: 69 }, Pos { x: 76, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 475
Pos { x: 76, y: 69 }, Pos { x: 75, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 476
Pos { x: 75, y: 69 }, Pos { x: 74, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 477
Pos { x: 74, y: 69 }, Pos { x: 73, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 478
Pos { x: 73, y: 69 }, Pos { x: 72, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 479
Pos { x: 72, y: 69 }, Pos { x: 71, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 480
Pos { x: 71, y: 69 }, Pos { x: 70, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 481
Pos { x: 70, y: 69 }, Pos { x: 69, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 482
Pos { x: 69, y: 69 }, Pos { x: 68, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 483
Pos { x: 68, y: 69 }, Pos { x: 67, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 484
Pos { x: 67, y: 69 }, Pos { x: 66, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 485
Pos { x: 66, y: 69 }, Pos { x: 65, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 486
Pos { x: 65, y: 69 }, Pos { x: 64, y: 69 }, Left(Dir { dx: -1, dy: 0 }), 487
